,Home Team Possession %,Home Team Off Target Shots,Home Team On Target Shots,Home Team Corners,Home Team Throw Ins,Home Team Pass Success %,Home Team Aerials Won,Home Team Clearances,Home Team Fouls,Home Team Yellow Cards,Home Team Red Cards,Away Team Off Target Shots,Away Team On Target Shots,Away Team Corners,Away Team Throw Ins,Away Team Pass Success %,Away Team Aerials Won,Away Team Clearances,Away Team Fouls,Away Team Yellow Cards,Away Team Red Cards,Full Time Result
1261,43,3.0,2.0,2.0,24.0,60.0,23.0,23.0,18.0,5.0,0.0,3.0,6.0,5.0,24.0,74.0,24.0,26.0,19.0,3.0,1.0,2
1262,57,6.0,9.0,6.0,23.0,88.0,11.0,15.0,15.0,1.0,0.0,4.0,3.0,0.0,19.0,83.0,12.0,18.0,13.0,2.0,0.0,0
1263,52,6.0,6.0,3.0,24.0,77.0,10.0,29.0,9.0,2.0,0.0,6.0,7.0,5.0,17.0,73.0,17.0,19.0,16.0,1.0,0.0,1
1264,45,11.0,2.0,2.0,25.0,83.0,6.0,7.0,11.0,2.0,0.0,3.0,11.0,3.0,15.0,86.0,8.0,17.0,14.0,1.0,0.0,2
1265,52,9.0,4.0,5.0,22.0,74.0,22.0,17.0,11.0,4.0,0.0,6.0,3.0,2.0,33.0,75.0,25.0,25.0,14.0,1.0,0.0,1
1266,51,11.0,3.0,11.0,18.0,87.0,9.0,7.0,22.0,3.0,0.0,1.0,7.0,3.0,15.0,83.0,6.0,25.0,14.0,3.0,0.0,1
1267,46,10.0,4.0,6.0,17.0,80.0,13.0,10.0,9.0,3.0,0.0,3.0,4.0,6.0,18.0,85.0,11.0,25.0,17.0,3.0,0.0,2
1268,30,6.0,1.0,3.0,10.0,75.0,7.0,24.0,12.0,4.0,0.0,2.0,8.0,9.0,21.0,87.0,9.0,8.0,11.0,0.0,0.0,1
1269,51,5.0,5.0,6.0,23.0,69.0,25.0,26.0,12.0,3.0,0.0,3.0,4.0,4.0,33.0,71.0,22.0,32.0,18.0,6.0,0.0,0
1270,62,11.0,2.0,7.0,29.0,83.0,16.0,13.0,12.0,1.0,0.0,0.0,3.0,2.0,26.0,68.0,12.0,27.0,15.0,3.0,0.0,1
1271,65,8.0,7.0,4.0,21.0,87.0,11.0,6.0,11.0,3.0,0.0,3.0,5.0,1.0,10.0,78.0,7.0,23.0,12.0,6.0,0.0,1
1272,55,5.0,10.0,5.0,14.0,82.0,15.0,10.0,12.0,1.0,0.0,5.0,2.0,6.0,18.0,78.0,9.0,29.0,10.0,2.0,0.0,0
1273,57,4.0,6.0,6.0,25.0,84.0,17.0,22.0,12.0,1.0,0.0,7.0,3.0,7.0,17.0,79.0,9.0,25.0,16.0,3.0,0.0,0
1274,35,4.0,4.0,3.0,21.0,76.0,14.0,30.0,20.0,2.0,0.0,10.0,4.0,5.0,14.0,88.0,12.0,13.0,13.0,4.0,0.0,1
1275,38,3.0,5.0,5.0,32.0,66.0,12.0,15.0,11.0,2.0,0.0,6.0,4.0,6.0,14.0,79.0,16.0,29.0,17.0,4.0,0.0,0
1276,32,3.0,3.0,5.0,18.0,56.0,17.0,48.0,18.0,7.0,0.0,6.0,6.0,12.0,23.0,78.0,14.0,24.0,11.0,4.0,0.0,0
1277,56,4.0,5.0,3.0,22.0,71.0,18.0,22.0,13.0,3.0,0.0,1.0,4.0,2.0,30.0,57.0,22.0,13.0,16.0,3.0,0.0,0
1278,56,4.0,7.0,6.0,10.0,91.0,11.0,6.0,12.0,1.0,0.0,5.0,2.0,4.0,14.0,83.0,10.0,18.0,21.0,6.0,0.0,0
1279,56,5.0,3.0,6.0,12.0,79.0,20.0,24.0,8.0,1.0,0.0,1.0,4.0,5.0,24.0,74.0,12.0,32.0,13.0,2.0,0.0,2
1280,34,10.0,9.0,8.0,33.0,76.0,12.0,16.0,23.0,2.0,0.0,3.0,1.0,3.0,17.0,87.0,7.0,14.0,12.0,0.0,0.0,0
1281,47,3.0,3.0,9.0,38.0,61.0,21.0,29.0,14.0,1.0,0.0,4.0,1.0,7.0,37.0,64.0,29.0,21.0,13.0,4.0,0.0,1
1282,59,9.0,8.0,9.0,20.0,92.0,7.0,6.0,12.0,0.0,0.0,4.0,3.0,3.0,10.0,88.0,4.0,26.0,11.0,2.0,0.0,0
1283,60,8.0,4.0,6.0,21.0,79.0,14.0,21.0,16.0,4.0,0.0,2.0,0.0,1.0,13.0,71.0,19.0,23.0,21.0,4.0,0.0,0
1284,39,2.0,7.0,10.0,11.0,79.0,12.0,16.0,16.0,2.0,0.0,5.0,5.0,2.0,24.0,86.0,13.0,34.0,12.0,4.0,0.0,0
1285,67,13.0,2.0,5.0,36.0,84.0,19.0,11.0,10.0,1.0,0.0,2.0,5.0,0.0,22.0,68.0,19.0,40.0,12.0,1.0,0.0,2
1286,74,1.0,4.0,3.0,23.0,87.0,9.0,15.0,15.0,4.0,0.0,2.0,2.0,2.0,29.0,66.0,11.0,31.0,19.0,3.0,0.0,2
1287,60,5.0,3.0,8.0,28.0,78.0,9.0,21.0,11.0,3.0,0.0,8.0,3.0,6.0,19.0,69.0,11.0,25.0,14.0,3.0,0.0,2
1288,32,3.0,5.0,2.0,13.0,79.0,5.0,18.0,18.0,2.0,1.0,7.0,6.0,4.0,12.0,89.0,5.0,6.0,13.0,1.0,0.0,2
1289,53,4.0,3.0,8.0,31.0,74.0,18.0,22.0,9.0,1.0,0.0,6.0,5.0,6.0,31.0,72.0,23.0,39.0,17.0,3.0,0.0,2
1290,61,6.0,6.0,8.0,17.0,83.0,13.0,23.0,22.0,2.0,0.0,6.0,2.0,5.0,22.0,72.0,17.0,21.0,14.0,3.0,0.0,1
1291,39,4.0,2.0,6.0,22.0,73.0,20.0,24.0,14.0,3.0,0.0,5.0,2.0,6.0,29.0,81.0,17.0,23.0,9.0,0.0,0.0,1
1292,52,8.0,3.0,5.0,29.0,69.0,20.0,22.0,13.0,1.0,0.0,3.0,3.0,6.0,32.0,66.0,29.0,28.0,13.0,4.0,0.0,0
1293,64,3.0,4.0,4.0,26.0,82.0,18.0,20.0,14.0,3.0,0.0,5.0,0.0,4.0,20.0,68.0,18.0,28.0,16.0,4.0,0.0,0
1294,45,3.0,2.0,1.0,17.0,65.0,20.0,33.0,20.0,2.0,0.0,3.0,0.0,7.0,27.0,75.0,12.0,14.0,25.0,6.0,0.0,0
1295,65,7.0,3.0,2.0,27.0,87.0,9.0,11.0,11.0,1.0,0.0,2.0,5.0,2.0,9.0,80.0,13.0,30.0,19.0,3.0,0.0,2
1296,61,6.0,5.0,9.0,19.0,86.0,13.0,12.0,6.0,3.0,0.0,2.0,3.0,2.0,14.0,79.0,8.0,33.0,25.0,3.0,0.0,1
1297,61,9.0,11.0,6.0,12.0,89.0,2.0,15.0,12.0,0.0,0.0,4.0,3.0,3.0,15.0,80.0,8.0,15.0,10.0,1.0,0.0,0
1298,45,10.0,2.0,3.0,20.0,76.0,19.0,16.0,15.0,2.0,1.0,3.0,4.0,4.0,15.0,81.0,18.0,30.0,15.0,2.0,0.0,2
1299,40,3.0,3.0,6.0,16.0,76.0,10.0,7.0,18.0,3.0,0.0,4.0,7.0,5.0,18.0,87.0,13.0,17.0,7.0,1.0,0.0,2
1300,57,4.0,3.0,6.0,21.0,76.0,14.0,17.0,21.0,5.0,0.0,6.0,2.0,5.0,15.0,68.0,21.0,19.0,17.0,5.0,0.0,1
1301,33,6.0,7.0,3.0,24.0,71.0,8.0,16.0,23.0,3.0,0.0,9.0,6.0,1.0,18.0,86.0,9.0,9.0,11.0,1.0,0.0,0
1302,50,7.0,5.0,4.0,16.0,85.0,9.0,17.0,9.0,1.0,0.0,4.0,4.0,5.0,19.0,85.0,9.0,26.0,18.0,5.0,0.0,0
1303,50,9.0,6.0,3.0,31.0,68.0,17.0,20.0,14.0,1.0,0.0,3.0,1.0,2.0,35.0,67.0,17.0,30.0,18.0,2.0,0.0,0
1304,41,4.0,5.0,4.0,19.0,70.0,17.0,41.0,14.0,3.0,0.0,5.0,3.0,4.0,32.0,79.0,16.0,19.0,18.0,4.0,0.0,0
1305,52,6.0,6.0,6.0,20.0,82.0,14.0,22.0,7.0,1.0,1.0,9.0,7.0,9.0,18.0,80.0,11.0,26.0,6.0,2.0,0.0,2
1306,45,3.0,4.0,2.0,21.0,72.0,23.0,28.0,18.0,2.0,0.0,3.0,1.0,3.0,23.0,78.0,28.0,24.0,22.0,5.0,0.0,0
1307,45,6.0,5.0,7.0,17.0,85.0,8.0,14.0,14.0,2.0,1.0,3.0,11.0,7.0,7.0,89.0,7.0,17.0,10.0,2.0,0.0,2
1308,55,12.0,3.0,14.0,20.0,84.0,15.0,9.0,11.0,6.0,0.0,6.0,2.0,1.0,14.0,79.0,10.0,33.0,21.0,4.0,0.0,2
1309,54,7.0,4.0,3.0,24.0,78.0,15.0,16.0,20.0,2.0,0.0,4.0,3.0,1.0,23.0,75.0,14.0,27.0,16.0,2.0,0.0,2
1310,61,4.0,5.0,5.0,16.0,84.0,7.0,13.0,11.0,6.0,0.0,1.0,5.0,0.0,15.0,73.0,5.0,10.0,16.0,3.0,0.0,0
1311,59,6.0,7.0,9.0,18.0,84.0,18.0,23.0,16.0,5.0,0.0,3.0,5.0,7.0,22.0,77.0,15.0,25.0,14.0,4.0,0.0,0
1312,54,1.0,2.0,4.0,37.0,71.0,18.0,20.0,13.0,3.0,0.0,3.0,4.0,3.0,23.0,69.0,22.0,24.0,17.0,3.0,0.0,2
1313,49,7.0,3.0,12.0,26.0,75.0,26.0,9.0,16.0,3.0,0.0,2.0,5.0,0.0,18.0,80.0,20.0,52.0,18.0,6.0,0.0,2
1314,31,1.0,4.0,5.0,18.0,69.0,12.0,29.0,14.0,0.0,0.0,2.0,5.0,6.0,18.0,86.0,15.0,11.0,11.0,1.0,0.0,0
1315,72,5.0,8.0,3.0,26.0,91.0,7.0,9.0,10.0,0.0,0.0,5.0,2.0,6.0,13.0,76.0,9.0,8.0,22.0,4.0,0.0,0
1316,57,3.0,5.0,7.0,24.0,84.0,18.0,20.0,19.0,4.0,0.0,3.0,3.0,5.0,16.0,76.0,22.0,25.0,12.0,3.0,0.0,1
1317,60,4.0,8.0,4.0,24.0,80.0,14.0,13.0,23.0,2.0,0.0,5.0,1.0,1.0,23.0,72.0,9.0,23.0,20.0,4.0,0.0,0
1318,50,5.0,5.0,3.0,20.0,82.0,11.0,19.0,10.0,2.0,0.0,9.0,8.0,7.0,16.0,87.0,11.0,17.0,15.0,2.0,0.0,1
1319,60,12.0,2.0,6.0,24.0,73.0,31.0,16.0,18.0,2.0,0.0,2.0,3.0,5.0,25.0,67.0,25.0,56.0,11.0,3.0,0.0,2
1320,42,3.0,3.0,5.0,35.0,62.0,25.0,20.0,19.0,3.0,0.0,7.0,2.0,2.0,19.0,73.0,17.0,26.0,16.0,1.0,0.0,0
1321,43,4.0,8.0,5.0,14.0,72.0,19.0,20.0,25.0,2.0,0.0,1.0,1.0,2.0,14.0,77.0,11.0,24.0,20.0,5.0,0.0,0
1322,58,11.0,7.0,11.0,19.0,89.0,10.0,10.0,11.0,2.0,0.0,3.0,4.0,0.0,11.0,85.0,12.0,42.0,12.0,1.0,0.0,2
1323,66,3.0,3.0,9.0,35.0,76.0,24.0,16.0,12.0,2.0,0.0,4.0,3.0,1.0,24.0,55.0,23.0,36.0,9.0,1.0,0.0,2
1324,52,7.0,2.0,8.0,35.0,79.0,15.0,22.0,13.0,1.0,0.0,4.0,5.0,10.0,21.0,83.0,9.0,37.0,8.0,2.0,0.0,2
1325,38,7.0,5.0,6.0,26.0,74.0,9.0,13.0,19.0,4.0,0.0,1.0,2.0,2.0,13.0,85.0,22.0,34.0,7.0,3.0,0.0,2
1326,37,3.0,3.0,5.0,25.0,70.0,20.0,22.0,19.0,4.0,0.0,10.0,1.0,4.0,24.0,80.0,11.0,22.0,12.0,2.0,0.0,0
1327,44,4.0,3.0,4.0,27.0,73.0,14.0,22.0,14.0,2.0,0.0,5.0,3.0,2.0,14.0,79.0,17.0,18.0,16.0,4.0,0.0,1
1328,49,4.0,6.0,7.0,22.0,85.0,6.0,17.0,14.0,2.0,0.0,3.0,5.0,3.0,23.0,86.0,9.0,18.0,13.0,2.0,0.0,2
1329,74,4.0,9.0,1.0,19.0,90.0,8.0,14.0,12.0,2.0,0.0,4.0,6.0,1.0,17.0,68.0,11.0,23.0,15.0,3.0,0.0,0
1330,50,4.0,6.0,6.0,36.0,72.0,15.0,13.0,17.0,5.0,0.0,1.0,5.0,2.0,23.0,73.0,24.0,30.0,12.0,1.0,0.0,1
1331,55,5.0,0.0,8.0,21.0,75.0,13.0,18.0,18.0,4.0,0.0,4.0,7.0,2.0,24.0,74.0,18.0,25.0,14.0,2.0,0.0,2
1332,53,2.0,4.0,2.0,19.0,83.0,22.0,14.0,13.0,4.0,0.0,1.0,3.0,1.0,11.0,78.0,17.0,20.0,15.0,3.0,0.0,1
1333,58,6.0,6.0,6.0,16.0,84.0,15.0,29.0,14.0,2.0,0.0,9.0,4.0,4.0,24.0,72.0,12.0,10.0,16.0,2.0,0.0,0
1334,59,10.0,6.0,3.0,30.0,77.0,20.0,12.0,19.0,2.0,0.0,2.0,8.0,6.0,19.0,70.0,15.0,17.0,15.0,7.0,0.0,0
1335,47,4.0,6.0,4.0,30.0,65.0,23.0,23.0,13.0,2.0,0.0,3.0,4.0,6.0,20.0,71.0,25.0,20.0,14.0,3.0,0.0,1
1336,62,8.0,14.0,6.0,25.0,89.0,8.0,6.0,7.0,0.0,0.0,3.0,3.0,1.0,15.0,81.0,10.0,31.0,11.0,2.0,0.0,0
1337,56,6.0,2.0,8.0,12.0,85.0,12.0,13.0,10.0,1.0,0.0,3.0,3.0,3.0,17.0,79.0,17.0,32.0,7.0,2.0,0.0,2
1338,49,4.0,2.0,4.0,16.0,82.0,7.0,7.0,13.0,2.0,0.0,4.0,10.0,2.0,25.0,85.0,7.0,12.0,9.0,2.0,0.0,2
1339,70,8.0,4.0,8.0,32.0,82.0,30.0,15.0,11.0,1.0,0.0,6.0,4.0,3.0,22.0,59.0,16.0,46.0,11.0,2.0,0.0,1
1340,43,5.0,1.0,3.0,27.0,66.0,20.0,33.0,15.0,0.0,0.0,7.0,2.0,7.0,31.0,76.0,14.0,10.0,14.0,0.0,0.0,1
1341,42,4.0,2.0,4.0,18.0,69.0,17.0,27.0,13.0,6.0,0.0,7.0,4.0,7.0,26.0,77.0,26.0,9.0,14.0,5.0,0.0,1
1342,43,5.0,4.0,4.0,17.0,85.0,8.0,12.0,20.0,2.0,0.0,4.0,7.0,4.0,11.0,88.0,11.0,18.0,22.0,3.0,0.0,2
1343,44,5.0,1.0,5.0,32.0,75.0,25.0,24.0,18.0,1.0,0.0,5.0,2.0,4.0,26.0,80.0,21.0,24.0,7.0,1.0,0.0,1
1344,38,4.0,7.0,2.0,7.0,80.0,12.0,41.0,16.0,1.0,0.0,9.0,6.0,9.0,21.0,86.0,12.0,6.0,6.0,1.0,0.0,0
1345,43,3.0,6.0,1.0,25.0,64.0,14.0,26.0,20.0,2.0,0.0,6.0,4.0,7.0,29.0,69.0,14.0,7.0,19.0,4.0,0.0,0
1346,44,9.0,6.0,4.0,16.0,77.0,18.0,21.0,17.0,1.0,0.0,4.0,1.0,1.0,18.0,82.0,18.0,24.0,11.0,2.0,0.0,0
1347,64,12.0,1.0,3.0,31.0,83.0,28.0,15.0,12.0,3.0,0.0,3.0,2.0,4.0,12.0,67.0,10.0,30.0,15.0,3.0,0.0,1
1348,78,5.0,12.0,8.0,24.0,86.0,17.0,8.0,6.0,0.0,0.0,1.0,4.0,1.0,18.0,60.0,14.0,43.0,19.0,2.0,0.0,0
1349,42,4.0,5.0,7.0,10.0,78.0,13.0,12.0,13.0,1.0,0.0,3.0,3.0,2.0,25.0,83.0,12.0,15.0,8.0,5.0,0.0,0
1350,63,8.0,8.0,9.0,28.0,83.0,13.0,17.0,11.0,0.0,0.0,2.0,1.0,5.0,20.0,71.0,17.0,21.0,11.0,1.0,0.0,0
1351,44,6.0,7.0,5.0,30.0,66.0,16.0,19.0,11.0,0.0,0.0,5.0,3.0,3.0,29.0,72.0,22.0,24.0,20.0,3.0,0.0,0
1352,54,4.0,4.0,2.0,20.0,83.0,14.0,15.0,11.0,1.0,0.0,6.0,3.0,6.0,25.0,77.0,14.0,18.0,12.0,2.0,1.0,0
1353,26,2.0,3.0,2.0,26.0,65.0,12.0,28.0,13.0,3.0,0.0,8.0,4.0,1.0,28.0,87.0,19.0,9.0,11.0,2.0,0.0,0
1354,28,3.0,4.0,4.0,15.0,69.0,8.0,28.0,14.0,3.0,0.0,6.0,9.0,6.0,25.0,90.0,12.0,14.0,7.0,3.0,0.0,1
1355,50,7.0,1.0,5.0,27.0,62.0,12.0,13.0,17.0,2.0,0.0,1.0,1.0,2.0,28.0,68.0,26.0,25.0,20.0,6.0,0.0,1
1356,26,2.0,2.0,0.0,26.0,62.0,8.0,24.0,15.0,4.0,0.0,5.0,2.0,7.0,34.0,81.0,13.0,10.0,12.0,3.0,0.0,1
1357,39,4.0,3.0,2.0,22.0,69.0,22.0,21.0,13.0,1.0,0.0,8.0,0.0,4.0,32.0,78.0,18.0,16.0,14.0,1.0,0.0,0
1358,49,7.0,4.0,9.0,24.0,85.0,9.0,13.0,18.0,1.0,0.0,6.0,0.0,1.0,17.0,87.0,16.0,24.0,4.0,1.0,0.0,0
1359,66,6.0,4.0,4.0,31.0,82.0,22.0,22.0,11.0,2.0,0.0,3.0,3.0,2.0,37.0,60.0,12.0,20.0,17.0,3.0,0.0,0
1360,54,5.0,5.0,5.0,27.0,76.0,27.0,15.0,20.0,4.0,0.0,5.0,2.0,2.0,18.0,73.0,18.0,35.0,29.0,4.0,0.0,1
1361,70,15.0,6.0,13.0,21.0,81.0,17.0,22.0,16.0,4.0,0.0,1.0,4.0,2.0,20.0,58.0,25.0,44.0,15.0,4.0,0.0,2
1362,48,8.0,3.0,3.0,29.0,72.0,25.0,21.0,22.0,3.0,0.0,3.0,1.0,3.0,21.0,73.0,33.0,47.0,19.0,2.0,0.0,2
1363,43,2.0,0.0,1.0,31.0,61.0,26.0,40.0,14.0,3.0,0.0,11.0,6.0,10.0,26.0,67.0,36.0,16.0,6.0,2.0,0.0,2
1364,52,6.0,9.0,5.0,15.0,89.0,6.0,7.0,11.0,2.0,0.0,5.0,3.0,3.0,12.0,89.0,12.0,13.0,10.0,1.0,0.0,0
1365,54,5.0,4.0,7.0,20.0,77.0,21.0,23.0,13.0,2.0,0.0,4.0,6.0,2.0,19.0,76.0,17.0,29.0,19.0,2.0,0.0,0
1366,79,3.0,6.0,9.0,20.0,88.0,20.0,6.0,7.0,2.0,0.0,6.0,1.0,3.0,13.0,57.0,12.0,30.0,13.0,3.0,0.0,1
1367,71,5.0,7.0,9.0,13.0,89.0,16.0,5.0,9.0,3.0,0.0,0.0,2.0,1.0,15.0,69.0,9.0,36.0,16.0,4.0,0.0,1
1368,59,8.0,8.0,7.0,18.0,86.0,9.0,21.0,10.0,3.0,0.0,2.0,1.0,9.0,16.0,77.0,5.0,11.0,19.0,4.0,0.0,0
1369,38,7.0,2.0,8.0,23.0,76.0,14.0,14.0,19.0,2.0,0.0,2.0,4.0,1.0,21.0,85.0,14.0,22.0,7.0,0.0,0.0,2
1370,52,5.0,5.0,4.0,22.0,73.0,30.0,16.0,12.0,3.0,0.0,4.0,5.0,4.0,35.0,73.0,18.0,25.0,10.0,5.0,0.0,0
1371,55,2.0,3.0,7.0,26.0,81.0,15.0,8.0,15.0,2.0,0.0,4.0,6.0,5.0,25.0,76.0,18.0,32.0,18.0,3.0,0.0,2
1372,47,8.0,3.0,6.0,18.0,78.0,11.0,1.0,13.0,2.0,0.0,3.0,6.0,0.0,21.0,83.0,13.0,27.0,6.0,1.0,0.0,2
1373,49,7.0,3.0,9.0,25.0,73.0,22.0,12.0,17.0,2.0,0.0,3.0,0.0,3.0,25.0,76.0,14.0,29.0,14.0,3.0,0.0,0
1374,33,6.0,3.0,7.0,20.0,55.0,19.0,18.0,19.0,2.0,1.0,5.0,3.0,2.0,17.0,82.0,29.0,42.0,18.0,4.0,0.0,2
1375,68,5.0,3.0,2.0,18.0,88.0,13.0,19.0,12.0,0.0,0.0,4.0,1.0,4.0,23.0,72.0,6.0,15.0,13.0,2.0,0.0,0
1376,58,6.0,4.0,5.0,25.0,82.0,16.0,12.0,6.0,3.0,0.0,3.0,0.0,2.0,14.0,75.0,14.0,28.0,12.0,2.0,0.0,0
1377,52,11.0,3.0,2.0,23.0,75.0,19.0,12.0,7.0,1.0,0.0,3.0,3.0,5.0,27.0,76.0,22.0,34.0,19.0,7.0,0.0,1
1378,57,9.0,5.0,7.0,16.0,86.0,14.0,19.0,7.0,3.0,0.0,2.0,9.0,5.0,28.0,83.0,13.0,10.0,15.0,5.0,0.0,2
1379,32,2.0,5.0,5.0,24.0,66.0,14.0,16.0,21.0,4.0,0.0,2.0,1.0,5.0,13.0,82.0,16.0,21.0,15.0,3.0,0.0,0
1380,52,13.0,5.0,4.0,31.0,76.0,23.0,23.0,9.0,5.0,0.0,6.0,1.0,2.0,34.0,73.0,26.0,31.0,11.0,1.0,0.0,1
1381,50,5.0,3.0,3.0,22.0,71.0,23.0,35.0,11.0,2.0,0.0,11.0,2.0,9.0,32.0,73.0,16.0,13.0,16.0,3.0,0.0,0
1382,63,11.0,10.0,9.0,10.0,90.0,8.0,12.0,9.0,1.0,0.0,5.0,5.0,5.0,8.0,79.0,9.0,22.0,14.0,2.0,0.0,0
1383,43,6.0,2.0,6.0,24.0,66.0,25.0,18.0,22.0,4.0,0.0,3.0,1.0,5.0,23.0,74.0,20.0,23.0,17.0,5.0,0.0,1
1384,62,5.0,14.0,5.0,21.0,88.0,10.0,13.0,11.0,1.0,0.0,4.0,4.0,3.0,16.0,76.0,6.0,14.0,11.0,1.0,0.0,0
1385,54,3.0,4.0,2.0,19.0,78.0,20.0,27.0,16.0,5.0,0.0,2.0,3.0,8.0,27.0,69.0,10.0,13.0,21.0,3.0,0.0,0
1386,59,1.0,6.0,6.0,24.0,76.0,31.0,21.0,12.0,3.0,0.0,3.0,4.0,4.0,20.0,71.0,18.0,33.0,18.0,2.0,0.0,0
1387,35,2.0,4.0,4.0,11.0,77.0,16.0,29.0,12.0,2.0,0.0,3.0,3.0,4.0,30.0,87.0,8.0,12.0,9.0,3.0,0.0,0
1388,60,3.0,5.0,5.0,16.0,87.0,14.0,15.0,10.0,3.0,0.0,3.0,8.0,4.0,15.0,82.0,12.0,18.0,24.0,3.0,0.0,2
1389,30,6.0,2.0,5.0,14.0,70.0,13.0,13.0,17.0,5.0,0.0,5.0,5.0,5.0,21.0,88.0,21.0,14.0,8.0,2.0,0.0,2
1390,38,5.0,7.0,3.0,18.0,77.0,17.0,27.0,15.0,1.0,0.0,5.0,5.0,8.0,20.0,85.0,21.0,19.0,10.0,1.0,0.0,0
1391,44,3.0,2.0,6.0,22.0,79.0,18.0,31.0,9.0,3.0,0.0,4.0,2.0,4.0,21.0,82.0,22.0,27.0,10.0,2.0,0.0,0
1392,49,6.0,0.0,9.0,27.0,76.0,23.0,15.0,19.0,2.0,0.0,2.0,4.0,4.0,23.0,78.0,22.0,39.0,14.0,2.0,0.0,2
1393,48,6.0,4.0,6.0,21.0,76.0,20.0,16.0,16.0,1.0,0.0,1.0,4.0,1.0,31.0,80.0,28.0,30.0,16.0,2.0,0.0,1
1394,42,6.0,5.0,10.0,22.0,65.0,20.0,30.0,6.0,2.0,0.0,7.0,1.0,6.0,21.0,76.0,17.0,24.0,9.0,4.0,0.0,0
1395,65,5.0,8.0,5.0,20.0,89.0,11.0,14.0,10.0,1.0,0.0,5.0,3.0,1.0,18.0,78.0,5.0,16.0,10.0,3.0,0.0,0
1396,49,5.0,1.0,6.0,32.0,66.0,18.0,15.0,18.0,4.0,0.0,4.0,3.0,4.0,29.0,70.0,27.0,38.0,8.0,2.0,0.0,0
1397,50,3.0,5.0,4.0,22.0,78.0,13.0,34.0,11.0,2.0,0.0,4.0,5.0,10.0,31.0,79.0,14.0,14.0,7.0,0.0,0.0,1
1398,36,9.0,1.0,6.0,16.0,74.0,6.0,16.0,18.0,6.0,0.0,3.0,4.0,6.0,26.0,86.0,10.0,9.0,13.0,3.0,0.0,1
1399,63,8.0,5.0,5.0,32.0,80.0,19.0,17.0,13.0,3.0,0.0,3.0,1.0,3.0,16.0,58.0,9.0,19.0,17.0,4.0,1.0,0
1400,63,7.0,5.0,7.0,23.0,81.0,22.0,20.0,14.0,4.0,0.0,1.0,3.0,2.0,13.0,65.0,17.0,35.0,18.0,1.0,0.0,2
1401,49,7.0,8.0,8.0,22.0,77.0,22.0,19.0,14.0,2.0,0.0,6.0,3.0,4.0,24.0,77.0,14.0,13.0,13.0,3.0,0.0,0
1402,30,3.0,3.0,2.0,18.0,63.0,29.0,42.0,6.0,1.0,1.0,7.0,3.0,9.0,22.0,84.0,25.0,19.0,8.0,2.0,0.0,1
1403,59,5.0,3.0,6.0,31.0,77.0,32.0,19.0,11.0,1.0,0.0,3.0,1.0,1.0,21.0,68.0,25.0,26.0,14.0,1.0,0.0,0
1404,76,4.0,6.0,8.0,14.0,92.0,10.0,3.0,13.0,1.0,0.0,0.0,4.0,0.0,17.0,74.0,9.0,23.0,18.0,2.0,0.0,0
1405,32,6.0,4.0,2.0,23.0,62.0,19.0,28.0,14.0,0.0,0.0,8.0,3.0,1.0,26.0,81.0,23.0,10.0,13.0,3.0,0.0,1
1406,58,3.0,5.0,12.0,17.0,86.0,17.0,16.0,16.0,2.0,0.0,3.0,1.0,1.0,14.0,81.0,8.0,16.0,20.0,2.0,0.0,0
1407,60,5.0,5.0,8.0,17.0,86.0,19.0,10.0,10.0,0.0,0.0,1.0,1.0,4.0,18.0,75.0,13.0,15.0,13.0,1.0,0.0,0
1408,40,3.0,6.0,7.0,27.0,84.0,4.0,7.0,14.0,1.0,0.0,2.0,4.0,0.0,17.0,87.0,13.0,13.0,11.0,4.0,0.0,0
1409,58,4.0,6.0,10.0,26.0,81.0,19.0,31.0,13.0,1.0,0.0,4.0,3.0,7.0,12.0,79.0,17.0,33.0,15.0,2.0,0.0,0
1410,49,1.0,6.0,2.0,25.0,76.0,18.0,24.0,17.0,1.0,0.0,2.0,4.0,2.0,24.0,74.0,30.0,14.0,16.0,4.0,0.0,0
1411,45,5.0,3.0,8.0,25.0,76.0,18.0,23.0,12.0,1.0,0.0,4.0,6.0,6.0,30.0,79.0,20.0,38.0,7.0,1.0,0.0,2
1412,62,11.0,5.0,7.0,31.0,83.0,16.0,14.0,15.0,4.0,0.0,3.0,5.0,3.0,13.0,74.0,10.0,35.0,15.0,2.0,0.0,2
1413,44,9.0,3.0,4.0,29.0,60.0,15.0,23.0,14.0,5.0,0.0,5.0,3.0,7.0,22.0,69.0,33.0,23.0,16.0,7.0,1.0,2
1414,24,4.0,2.0,2.0,15.0,65.0,11.0,17.0,15.0,1.0,1.0,7.0,9.0,5.0,24.0,90.0,16.0,20.0,9.0,1.0,0.0,2
1415,48,9.0,7.0,6.0,16.0,79.0,9.0,7.0,18.0,0.0,0.0,3.0,5.0,4.0,23.0,82.0,13.0,19.0,14.0,2.0,0.0,0
1416,45,3.0,3.0,6.0,20.0,78.0,13.0,14.0,14.0,1.0,0.0,4.0,2.0,4.0,16.0,84.0,6.0,16.0,10.0,2.0,0.0,0
1417,55,2.0,3.0,7.0,20.0,82.0,15.0,15.0,15.0,1.0,1.0,6.0,4.0,3.0,24.0,78.0,19.0,30.0,17.0,1.0,0.0,2
1418,44,7.0,5.0,3.0,25.0,68.0,36.0,31.0,12.0,2.0,0.0,10.0,1.0,6.0,26.0,77.0,32.0,17.0,14.0,5.0,0.0,0
